,Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month
10501,202156,Canada,Ontario,Toronto,P1J 8T7,Male,College,79245,Married,Star,2444.62,Standard,2016,3,2016,6
10502,452530,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,79245,Married,Star,2444.62,Standard,2014,9,2016,6
10503,629299,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,79245,Married,Star,2444.74,Standard,2013,1,2016,6
10504,704607,Canada,Ontario,Trenton,K8V 4B2,Male,College,79245,Married,Star,2444.74,Standard,2017,7,2018,3
10505,222929,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,67377,Single,Star,2444.9,Standard,2015,7,2016,6
10506,242028,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,67377,Single,Star,2444.9,Standard,2015,2,2016,6
10507,188828,Canada,Ontario,Toronto,M2Z 4K1,Male,Doctor,208140,Married,Star,2445.84,Standard,2015,10,2016,6
10508,241421,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Doctor,208140,Married,Star,2445.84,Standard,2013,9,2016,6
10509,258088,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,92075,Divorced,Star,2446.66,Standard,2017,3,2016,6
10510,677527,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,92075,Divorced,Star,2446.66,Standard,2012,5,2016,6
10511,561072,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,64476,Married,Star,2446.68,Standard,2013,2,2016,6
10512,210835,Canada,Ontario,Trenton,K8V 4B2,Female,High School or Below,79678,Divorced,Star,2446.91,Standard,2014,3,2016,6
10513,972222,Canada,British Columbia,Vancouver,V6E 3Z3,Female,High School or Below,79678,Divorced,Star,2446.91,Standard,2018,6,2016,6
10514,262937,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,93855,Single,Star,2447.05,Standard,2018,7,2018,10
10515,281075,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,93855,Single,Star,2447.05,Standard,2014,11,2016,6
10516,731958,Canada,Ontario,Toronto,M2Z 4K1,Male,College,79245,Single,Star,2308.47,2018 Promotion,2018,2,2016,6
10517,613076,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,79245,Married,Star,2448.65,Standard,2014,4,2016,6
10518,428778,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,61658,Married,Star,2448.77,Standard,2018,1,2016,6
10519,634392,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,61658,Married,Star,2448.77,Standard,2017,6,2016,6
10520,438707,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,96156,Married,Star,2448.81,Standard,2015,10,2016,6
10521,790089,Canada,Quebec,Montreal,H3T 8L4,Male,Bachelor,96156,Married,Star,2448.81,Standard,2017,1,2016,6
10522,684103,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,79245,Single,Star,2448.86,Standard,2016,7,2017,3
10523,891237,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,79245,Single,Star,2448.86,Standard,2016,6,2016,6
10524,453408,Canada,Ontario,London,M5B 3E4,Female,High School or Below,61408,Married,Star,2449.13,Standard,2015,10,2016,6
10525,257579,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,66388,Single,Star,2449.32,Standard,2013,2,2016,6
10526,828735,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,66388,Single,Star,2449.32,Standard,2016,10,2016,6
10527,238814,Canada,Ontario,Sudbury,M5V 1G5,Female,College,79245,Single,Star,2449.58,Standard,2015,9,2016,6
10528,123702,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,64588,Single,Star,2449.79,Standard,2013,1,2016,6
10529,453971,Canada,Ontario,Toronto,M1R 4K3,Male,College,79245,Single,Star,2450.19,Standard,2018,5,2016,6
10530,562703,Canada,Alberta,Banff,T4V 1D4,Female,College,79245,Single,Star,2450.19,Standard,2012,12,2016,6
10531,933865,Canada,Ontario,Toronto,P5S 6R4,Male,High School or Below,72403,Married,Star,2372.16,2018 Promotion,2018,4,2016,6
10532,426530,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,77190,Divorced,Star,2450.63,Standard,2013,3,2016,6
10533,785398,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,92419,Divorced,Star,2450.88,Standard,2014,6,2016,6
10534,883693,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,92419,Divorced,Star,2450.88,Standard,2014,7,2015,8
10535,639807,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,67609,Married,Star,2451.54,Standard,2016,8,2016,6
10536,817851,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,67609,Married,Star,2451.54,Standard,2015,11,2016,6
10537,435378,Canada,Alberta,Banff,T4V 1D4,Male,High School or Below,74758,Married,Star,2451.75,Standard,2014,8,2016,6
10538,454471,Canada,Ontario,Toronto,M1R 4K3,Female,High School or Below,74758,Married,Star,2451.75,Standard,2015,9,2016,6
10539,374117,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,80076,Divorced,Star,2451.99,Standard,2014,3,2016,6
10540,790094,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,80076,Divorced,Star,2451.99,Standard,2016,11,2016,6
10541,337341,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,54017,Divorced,Star,2452.06,Standard,2012,10,2016,6
10542,614122,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,54017,Divorced,Star,2452.06,Standard,2015,11,2016,6
10543,392781,Canada,Ontario,Toronto,P1W 1K4,Male,College,79245,Single,Star,2452.36,Standard,2013,4,2014,2
10544,727507,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,79245,Single,Star,2452.36,Standard,2017,6,2016,6
10545,464639,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,69288,Married,Star,2452.49,Standard,2013,11,2018,3
10546,498149,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,69288,Married,Star,2452.49,Standard,2017,11,2016,6
10547,672395,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,55882,Married,Star,2452.73,Standard,2012,5,2016,6
10548,807262,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,55882,Married,Star,2452.73,Standard,2014,8,2016,8
10549,410552,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,70532,Married,Star,2452.74,Standard,2016,4,2016,6
10550,970351,Canada,Ontario,Sudbury,M5V 1G5,Male,College,79245,Single,Star,2409.7,2018 Promotion,2018,2,2016,6
10551,175342,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,90372,Married,Star,2452.98,Standard,2014,9,2016,6
10552,384356,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,90372,Married,Star,2452.98,Standard,2018,6,2016,6
10553,738732,Canada,Quebec,Montreal,H2T 2J6,Male,College,79245,Married,Star,2453.34,Standard,2017,11,2016,6
10554,975767,Canada,British Columbia,Victoria,V10 6T5,Male,College,79245,Married,Star,2453.34,Standard,2016,10,2016,6
10555,789431,Canada,Ontario,Toronto,P1W 1K4,Male,College,79245,Married,Star,2430.8,2018 Promotion,2018,3,2016,6
10556,102730,Canada,New Brunswick,Moncton,E1A 2A7,Male,High School or Below,80919,Single,Star,2453.57,Standard,2017,12,2016,6
10557,120393,Canada,Quebec,Tremblant,H5Y 2S9,Female,High School or Below,80919,Single,Star,2453.57,Standard,2016,3,2016,6
10558,160266,Canada,Quebec,Montreal,H2Y 2W2,Male,High School or Below,80919,Single,Star,2453.57,Standard,2018,9,2016,6
10559,195131,Canada,Ontario,Toronto,P1J 8T7,Female,High School or Below,80919,Single,Star,2453.57,Standard,2013,5,2014,9
10560,195137,Canada,Saskatchewan,Regina,S6J 3G0,Female,High School or Below,80919,Single,Star,2453.57,Standard,2017,7,2016,6
10561,413620,Canada,British Columbia,Vancouver,V1E 4R6,Male,High School or Below,80919,Single,Star,2453.57,Standard,2017,2,2016,6
10562,624463,Canada,Ontario,Toronto,M2M 6J7,Male,High School or Below,80919,Single,Star,2453.57,Standard,2015,2,2016,6
10563,675848,Canada,Ontario,Kingston,M9K 2P4,Female,High School or Below,80919,Single,Star,2453.57,Standard,2012,6,2016,6
10564,725100,Canada,Ontario,Kingston,M9K 2P4,Male,High School or Below,80919,Single,Star,2453.57,Standard,2014,8,2016,6
10565,798752,Canada,Manitoba,Winnipeg,R2C 0M5,Male,High School or Below,80919,Single,Star,2453.57,Standard,2017,12,2016,6
10566,895560,Canada,Alberta,Calgary,T3E 2V9,Female,High School or Below,80919,Single,Star,2453.57,Standard,2015,3,2016,6
10567,208586,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,86513,Married,Star,2454.36,Standard,2017,12,2016,6
10568,791132,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,86513,Married,Star,2454.36,Standard,2013,11,2016,6
10569,247220,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,48852,Married,Star,2454.58,Standard,2015,9,2016,6
10570,329056,Canada,Ontario,Trenton,K8V 4B2,Female,College,79245,Single,Star,2454.59,Standard,2017,2,2016,6
10571,367547,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,79245,Single,Star,2454.59,Standard,2016,9,2016,6
10572,240774,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,79245,Single,Star,2456.82,Standard,2018,10,2016,6
10573,327320,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,69210,Married,Star,2456.82,Standard,2014,6,2016,6
10574,856782,Canada,Quebec,Quebec City,G1B 3L5,Female,College,79245,Single,Star,2456.82,Standard,2015,12,2016,6
10575,951954,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,69210,Married,Star,2456.82,Standard,2016,6,2016,6
10576,349132,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,53483,Married,Star,2457.44,Standard,2017,4,2016,6
10577,672089,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,53483,Married,Star,2457.44,Standard,2012,4,2016,6
10578,659967,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,70635,Married,Star,2457.58,Standard,2012,10,2016,6
10579,718655,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,38626,Married,Star,2452.74,2018 Promotion,2018,4,2016,6
10580,300166,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,74029,Married,Star,2458.45,Standard,2018,7,2016,6
10581,380110,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,74029,Married,Star,2458.45,Standard,2013,3,2016,6
10582,154680,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,79245,Single,Star,2458.56,Standard,2015,11,2016,6
10583,957325,Canada,Ontario,Trenton,K8V 4B2,Female,College,79245,Single,Star,2458.56,Standard,2018,8,2016,6
10584,496052,Canada,Manitoba,Winnipeg,R3R 3T4,Female,College,79245,Single,Star,2458.75,Standard,2015,5,2016,1
10585,945834,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,61301,Divorced,Star,2453.41,2018 Promotion,2018,3,2016,6
10586,513170,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,47412,Married,Star,2459.17,Standard,2014,7,2016,6
10587,950390,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,47412,Married,Star,2459.17,Standard,2016,9,2017,5
10588,462815,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,82574,Married,Star,2460.17,2018 Promotion,2018,3,2016,6
10589,511568,Canada,Ontario,Toronto,P2T 6G3,Male,College,79245,Married,Star,2460.67,Standard,2015,5,2016,6
10590,813320,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,79245,Married,Star,2460.67,Standard,2014,12,2016,6
10591,431829,Canada,Quebec,Montreal,H2Y 2W2,Female,High School or Below,43650,Married,Star,2461.8,Standard,2016,12,2016,6
10592,732113,Canada,Manitoba,Winnipeg,R2C 0M5,Female,High School or Below,43650,Married,Star,2461.8,Standard,2017,11,2016,6
10593,595320,Canada,British Columbia,Victoria,V10 6T5,Female,College,79245,Divorced,Star,2462.86,Standard,2013,1,2016,6
10594,877630,Canada,Quebec,Montreal,H2T 2J6,Male,College,79245,Divorced,Star,2462.86,Standard,2017,9,2016,6
10595,277610,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,104456,Married,Star,2463.24,Standard,2016,11,2016,6
10596,802870,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,104456,Married,Star,2463.24,Standard,2017,3,2016,6
10597,231614,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,85203,Divorced,Star,2464.24,Standard,2012,6,2016,6
10598,870960,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,85203,Divorced,Star,2464.24,Standard,2014,10,2014,12
10599,419818,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,61895,Married,Star,2464.51,Standard,2017,3,2016,6
10600,440112,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,61895,Married,Star,2464.51,Standard,2016,3,2016,6
10601,200991,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,54632,Divorced,Star,2464.71,Standard,2014,10,2016,6
10602,203084,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,54632,Divorced,Star,2464.71,Standard,2017,1,2016,6
10603,467046,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,79468,Single,Star,2465.44,Standard,2017,2,2016,6
10604,575849,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,79468,Single,Star,2465.44,Standard,2017,1,2016,6
10605,100380,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,69695,Single,Star,2465.62,Standard,2012,10,2016,6
10606,959059,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,69695,Single,Star,2465.62,Standard,2014,5,2016,6
10607,457716,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,64729,Married,Star,2466.38,Standard,2014,3,2016,6
10608,528122,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,64729,Married,Star,2466.38,Standard,2013,4,2016,6
10609,857971,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,79245,Single,Star,2466.58,Standard,2016,4,2016,6
10610,932323,Canada,Quebec,Montreal,H2Y 4R4,Male,College,79245,Single,Star,2466.58,Standard,2015,8,2016,4
10611,172162,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,49355,Married,Star,2467.13,Standard,2018,8,2016,6
10612,815498,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,49355,Married,Star,2467.13,Standard,2018,6,2016,6
10613,271148,Canada,Ontario,Trenton,K8V 4B2,Male,College,79245,Single,Star,2467.46,Standard,2016,10,2016,6
10614,614377,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79245,Single,Star,2467.46,Standard,2018,6,2016,6
10615,176379,Canada,Ontario,Toronto,M8Y 4K8,Male,High School or Below,58823,Married,Star,2467.62,2018 Promotion,2018,4,2016,6
10616,851231,Canada,British Columbia,Vancouver,V1E 4R6,Male,High School or Below,58823,Married,Star,2467.62,Standard,2016,1,2016,6
10617,312607,Canada,Quebec,Montreal,H2T 9K8,Female,College,79245,Married,Star,2467.98,Standard,2016,6,2016,6
10618,928916,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,79245,Married,Star,2467.98,Standard,2012,9,2016,6
10619,420394,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,80111,Married,Star,2468.44,Standard,2017,9,2016,6
10620,628917,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,80111,Married,Star,2468.44,Standard,2016,5,2016,6
10621,802535,Canada,Ontario,Sudbury,M5V 1G5,Male,College,79245,Single,Star,2469.09,2018 Promotion,2018,3,2016,6
10622,492265,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,72341,Married,Star,2469.57,Standard,2016,9,2017,5
10623,687895,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,72341,Married,Star,2469.57,Standard,2012,5,2016,6
10624,137040,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,99748,Single,Star,2469.78,Standard,2016,12,2016,6
10625,270575,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,99748,Single,Star,2469.78,Standard,2015,2,2016,6
10626,661321,Canada,Alberta,Banff,T4V 1D4,Female,College,79245,Single,Star,2470.12,Standard,2016,10,2016,6
10627,908643,Canada,Ontario,Toronto,M1R 4K3,Male,College,79245,Single,Star,2470.12,Standard,2017,10,2016,6
10628,197642,Canada,Ontario,Trenton,K8V 4B2,Female,Doctor,156578,Married,Star,2470.44,Standard,2013,11,2016,6
10629,345597,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,156578,Married,Star,2470.44,Standard,2013,4,2016,6
10630,511626,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,70744,Married,Star,2471.08,Standard,2018,11,2016,6
10631,677925,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,70744,Married,Star,2471.08,Standard,2013,8,2014,4
10632,188147,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,79599,Married,Star,2471.15,Standard,2016,7,2016,6
10633,761510,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,79599,Married,Star,2471.15,Standard,2013,1,2016,6
10634,909845,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,53799,Married,Star,2471.28,Standard,2017,6,2016,6
10635,417274,Canada,Ontario,Kingston,M9K 2P4,Male,College,79245,Single,Star,2471.44,2018 Promotion,2018,4,2016,6
10636,100646,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,101933,Married,Star,2471.53,Standard,2015,10,2016,6
10637,236767,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,101933,Married,Star,2471.53,Standard,2015,2,2016,6
10638,327653,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,101933,Married,Star,2471.53,Standard,2015,6,2016,6
10639,342725,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,101933,Married,Star,2471.53,Standard,2014,3,2016,6
10640,509136,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,101933,Married,Star,2471.53,Standard,2014,8,2016,6
10641,583754,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,101933,Married,Star,2471.53,Standard,2018,5,2016,6
10642,613747,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,101933,Married,Star,2471.53,Standard,2016,8,2016,6
10643,740509,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,101933,Married,Star,2471.53,Standard,2015,8,2016,2
10644,764869,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,101933,Married,Star,2471.53,Standard,2013,7,2016,6
10645,905320,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,101933,Married,Star,2471.53,Standard,2013,5,2016,6
10646,943056,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,101933,Married,Star,2471.53,Standard,2015,12,2016,8
10647,996159,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,101933,Married,Star,2471.53,Standard,2015,8,2016,4
10648,329162,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,87842,Single,Star,2472.23,Standard,2012,12,2016,6
10649,342527,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,77280,Married,Star,2472.25,Standard,2015,10,2016,6
10650,807681,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,77280,Married,Star,2472.25,Standard,2016,4,2016,6
10651,192600,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,78636,Married,Star,2472.47,Standard,2014,11,2016,6
10652,575342,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,78636,Married,Star,2472.47,Standard,2015,1,2017,11
10653,592532,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Female,Bachelor,78636,Married,Star,2472.47,Standard,2012,8,2016,6
10654,671911,Canada,Ontario,London,M5B 3E4,Male,Bachelor,78636,Married,Star,2472.47,Standard,2015,9,2016,6
10655,690199,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,78636,Married,Star,2472.47,Standard,2012,9,2016,6
10656,721664,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,78636,Married,Star,2472.47,Standard,2016,5,2016,6
10657,773844,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,78636,Married,Star,2472.47,Standard,2017,12,2018,8
10658,789288,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,78636,Married,Star,2472.47,Standard,2014,3,2017,9
10659,849425,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,78636,Married,Star,2472.47,Standard,2014,10,2016,6
10660,687639,Canada,Ontario,Ottawa,K1F 2R2,Female,Doctor,90564,Single,Star,2473.37,Standard,2016,4,2016,6
10661,429689,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,72029,Married,Star,2476.05,Standard,2014,9,2014,10
10662,858196,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,72029,Married,Star,2476.05,Standard,2013,5,2016,6
10663,194394,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,66971,Married,Star,2476.48,Standard,2015,1,2016,6
10664,432729,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,66971,Married,Star,2476.48,Standard,2018,12,2016,6
10665,732862,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,84264,Single,Star,2476.59,Standard,2012,4,2016,6
10666,942681,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,84264,Single,Star,2476.59,Standard,2013,12,2016,6
10667,188006,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,64308,Married,Star,2477.71,Standard,2012,9,2016,6
10668,838881,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,64308,Married,Star,2477.71,Standard,2017,2,2016,6
10669,308171,Canada,Ontario,Ottawa,K1F 2R2,Female,College,79245,Single,Star,2478.18,Standard,2014,8,2016,6
10670,450417,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,49605,Single,Star,2478.24,Standard,2018,7,2016,6
10671,749033,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,49605,Single,Star,2478.24,Standard,2013,1,2016,6
10672,851130,Canada,British Columbia,Kelowna,V09 2E9,Female,Bachelor,80015,Divorced,Star,2478.58,Standard,2012,5,2016,6
10673,989802,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,80015,Divorced,Star,2478.58,Standard,2014,7,2016,6
10674,204343,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,91706,Single,Star,2478.83,Standard,2014,5,2016,6
10675,516995,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,91706,Single,Star,2478.83,Standard,2012,12,2016,6
10676,354206,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,55087,Married,Star,2479.92,Standard,2018,11,2016,6
10677,944810,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,55087,Married,Star,2479.92,Standard,2013,12,2016,6
10678,175285,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,100240,Single,Star,2480.05,Standard,2013,2,2016,6
10679,638685,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,100240,Single,Star,2480.05,Standard,2012,11,2016,6
10680,497421,Canada,Ontario,Toronto,M8Y 4K8,Female,College,79245,Married,Star,2480.39,Standard,2017,2,2016,6
10681,730561,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,79245,Married,Star,2480.39,Standard,2018,7,2016,6
10682,458864,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,68872,Married,Star,2480.49,Standard,2018,6,2016,6
10683,928957,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,68872,Married,Star,2480.49,Standard,2017,3,2016,6
10684,186901,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,53452,Married,Star,2480.53,Standard,2016,5,2018,4
